customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id
595,4,2018-03-14,2018-03-16,2018-03-16,2,6
744,4,2018-03-14,2018-03-15,2018-03-16,2,6
1044,4,2018-03-14,2018-03-17,2018-03-16,2,6
518,4,2018-03-15,2018-03-16,2018-03-16,1,2
263,4,2018-03-15,2018-03-17,2018-03-16,2,6
463,4,2018-03-15,2018-03-16,2018-03-17,2,7
859,4,2018-03-15,2018-03-18,2018-03-16,3,8
982,4,2018-03-15,2018-03-16,2018-03-18,3,8
478,4,2018-03-16,2018-03-17,2018-03-17,2,7
972,4,2018-03-16,2018-03-17,2018-03-17,2,7
1154,4,2018-03-16,2018-03-17,2018-03-19,2,6
515,4,2018-03-17,2018-03-18,2018-03-20,2,7
820,4,2018-03-17,2018-03-18,2018-03-18,2,6
1419,4,2018-03-18,2018-03-20,2018-03-20,1,3
228,4,2018-03-18,2018-03-19,2018-03-21,2,6
330,4,2018-03-18,2018-03-19,2018-03-20,2,7
296,4,2018-03-19,2018-03-20,2018-03-22,2,7
822,4,2018-03-19,2018-03-22,2018-03-20,2,6
287,4,2018-03-20,2018-03-23,2018-03-23,1,3
601,4,2018-03-20,2018-03-23,2018-03-22,1,3
395,4,2018-03-20,2018-03-21,2018-03-22,2,6
405,4,2018-03-20,2018-03-22,2018-03-21,2,6
754,4,2018-03-20,2018-03-21,2018-03-23,2,7
1411,4,2018-03-20,2018-03-23,2018-03-23,2,6
1029,4,2018-03-20,2018-03-22,2018-03-21,3,8
9,4,2018-03-21,2018-03-22,2018-03-22,2,7
1131,4,2018-03-21,2018-03-23,2018-03-23,2,7
139,4,2018-03-22,2018-03-25,2018-03-23,2,6
1101,4,2018-03-22,2018-03-24,2018-03-24,2,6
692,4,2018-03-23,2018-03-24,2018-03-24,2,7
1279,4,2018-03-24,2018-03-25,2018-03-25,2,7
623,4,2018-03-25,2018-03-28,2018-03-28,2,7
738,4,2018-03-26,2018-03-29,2018-03-28,1,3
152,4,2018-03-26,2018-03-27,2018-03-29,2,7
3,4,2018-03-27,2018-03-30,2018-03-29,1,2
1135,4,2018-03-27,2018-03-28,2018-03-30,3,8
505,4,2018-03-28,2018-03-31,2018-03-31,2,7
1310,4,2018-03-28,2018-03-30,2018-03-29,2,7
114,4,2018-03-29,2018-03-30,2018-03-31,2,6
302,4,2018-03-30,2018-04-01,2018-04-02,1,2
816,4,2018-03-30,2018-04-01,2018-04-02,1,3
112,4,2018-03-30,2018-04-01,2018-03-31,2,6
35,4,2018-03-31,2018-04-01,2018-04-01,2,7
180,4,2018-03-31,2018-04-03,2018-04-01,2,6
392,4,2018-03-31,2018-04-02,2018-04-02,2,6
23,2,2018-04-01,2018-04-01,,2,7
27,2,2018-04-01,2018-04-01,,2,7
62,1,2018-04-01,2018-04-01,,2,6
94,1,2018-04-01,2018-04-01,,2,7
15,1,2018-04-02,2018-04-02,,2,7
35,2,2018-04-02,2018-04-02,,2,6
51,2,2018-04-02,2018-04-02,,2,7
84,2,2018-04-02,2018-04-02,,2,7
33,1,2018-04-03,2018-04-03,,1,3
181,2,2018-04-03,2018-04-03,,1,3
194,1,2018-04-03,2018-04-03,,1,3
217,2,2018-04-03,2018-04-03,,1,3
82,1,2018-04-04,2018-04-04,,1,3
41,1,2018-04-04,2018-04-04,,2,7
64,2,2018-04-04,2018-04-04,,3,8
69,2,2018-04-05,2018-04-05,,1,3
86,2,2018-04-05,2018-04-05,,2,7
3,1,2018-04-06,2018-04-06,,1,3
31,2,2018-04-06,2018-04-06,,1,2
81,1,2018-04-06,2018-04-06,,1,2
120,2,2018-04-06,2018-04-06,,1,2
151,2,2018-04-06,2018-04-06,,1,3
52,1,2018-04-06,2018-04-06,,2,6
83,2,2018-04-06,2018-04-06,,2,6
208,2,2018-04-07,2018-04-07,,1,3
237,2,2018-04-08,2018-04-08,,1,2
22,1,2018-04-08,2018-04-08,,2,7
75,1,2018-04-08,2018-04-08,,2,7
85,2,2018-04-08,2018-04-08,,2,6
92,2,2018-04-08,2018-04-08,,2,6
2,1,2018-04-09,2018-04-09,,1,3
16,2,2018-04-09,2018-04-09,,2,6
25,1,2018-04-09,2018-04-09,,2,6
68,1,2018-04-09,2018-04-09,,3,9
32,2,2018-04-10,2018-04-10,,1,2
87,2,2018-04-10,2018-04-10,,1,3
61,1,2018-04-10,2018-04-10,,3,9
47,2,2018-04-11,2018-04-11,,1,3
97,1,2018-04-11,2018-04-11,,1,2
175,1,2018-04-11,2018-04-11,,1,2
26,2,2018-04-11,2018-04-11,,2,7
66,2,2018-04-11,2018-04-11,,3,8
53,1,2018-04-12,2018-04-12,,1,3
78,1,2018-04-12,2018-04-12,,1,3
8,1,2018-04-12,2018-04-12,,2,7
37,1,2018-04-12,2018-04-12,,2,6
38,2,2018-04-12,2018-04-12,,2,7
59,2,2018-04-12,2018-04-12,,2,7
13,2,2018-04-12,2018-04-12,,3,9
20,1,2018-04-12,2018-04-12,,3,8
50,1,2018-04-12,2018-04-12,,3,8
110,1,2018-04-13,2018-04-13,,1,2
233,1,2018-04-13,2018-04-13,,1,2
7,2,2018-04-13,2018-04-13,,2,7
28,2,2018-04-13,2018-04-13,,2,6
18,2,2018-04-14,2018-04-14,,2,7
19,2,2018-04-14,2018-04-14,,2,7
34,2,2018-04-14,2018-04-14,,2,7
36,1,2018-04-15,2018-04-15,,2,6
79,2,2018-04-15,2018-04-15,,2,6
116,1,2018-04-15,2018-04-15,,3,9
187,1,2018-04-16,2018-04-16,,1,2
10,2,2018-04-16,2018-04-16,,2,7
58,2,2018-04-16,2018-04-16,,2,6
76,1,2018-04-16,2018-04-16,,2,6
5,1,2018-04-17,2018-04-17,,1,2
67,1,2018-04-17,2018-04-17,,1,3
91,2,2018-04-17,2018-04-17,,1,3
169,1,2018-04-17,2018-04-17,,1,3
170,1,2018-04-17,2018-04-17,,1,2
17,1,2018-04-17,2018-04-17,,2,7
39,1,2018-04-17,2018-04-17,,2,6
70,1,2018-04-17,2018-04-17,,2,7
73,1,2018-04-17,2018-04-17,,2,7
30,2,2018-04-18,2018-04-18,,1,3
172,1,2018-04-18,2018-04-18,,1,3
1,1,2018-04-18,2018-04-18,,2,7
4,2,2018-04-18,2018-04-18,,2,6
121,2,2018-04-19,2018-04-19,,1,3
63,1,2018-04-19,2018-04-19,,2,6
42,2,2018-04-20,2018-04-20,,2,6
57,1,2018-04-20,2018-04-20,,2,7
65,2,2018-04-20,2018-04-20,,2,7
88,1,2018-04-20,2018-04-20,,2,7
77,2,2018-04-20,2018-04-20,,3,9
46,1,2018-04-21,2018-04-21,,1,3
60,2,2018-04-21,2018-04-21,,1,2
72,1,2018-04-21,2018-04-21,,1,3
89,2,2018-04-21,2018-04-21,,1,2
192,2,2018-04-21,2018-04-21,,1,3
29,2,2018-04-22,2018-04-22,,2,7
54,2,2018-04-22,2018-04-22,,2,7
80,1,2018-04-22,2018-04-22,,2,7
14,1,2018-04-22,2018-04-22,,3,9
24,2,2018-04-23,2018-04-23,,1,2
124,1,2018-04-23,2018-04-23,,1,2
224,2,2018-04-23,2018-04-23,,1,3
12,2,2018-04-23,2018-04-23,,2,7
48,1,2018-04-23,2018-04-23,,2,7
93,2,2018-04-23,2018-04-23,,2,7
104,2,2018-04-24,2018-04-24,,1,2
191,2,2018-04-24,2018-04-24,,1,2
188,2,2018-04-25,2018-04-25,,1,2
240,1,2018-04-25,2018-04-25,,1,3
44,1,2018-04-25,2018-04-25,,2,6
109,2,2018-04-26,2018-04-26,,1,3
157,1,2018-04-26,2018-04-26,,1,3
176,1,2018-04-26,2018-04-26,,1,2
231,2,2018-04-26,2018-04-26,,1,2
11,1,2018-04-26,2018-04-26,,2,6
40,2,2018-04-27,2018-04-27,,1,3
138,1,2018-04-27,2018-04-27,,1,3
165,2,2018-04-27,2018-04-27,,1,2
6,2,2018-04-27,2018-04-27,,2,7
9,1,2018-04-27,2018-04-27,,2,6
45,1,2018-04-28,2018-04-28,,2,7
71,2,2018-04-28,2018-04-28,,2,7
21,2,2018-04-28,2018-04-28,,3,8
56,1,2018-04-28,2018-04-28,,3,9
239,2,2018-04-29,2018-04-29,,1,3
49,1,2018-04-29,2018-04-29,,2,7
90,1,2018-04-29,2018-04-29,,2,6
43,1,2018-04-29,2018-04-29,,3,8
55,1,2018-04-30,2018-04-30,,2,6
74,2,2018-04-30,2018-04-30,,2,6
7,3,2018-06-17,2018-06-17,,2,7
123,3,2018-07-01,2018-07-01,,3,8
119,3,2018-07-10,2018-07-10,,3,8
33,3,2018-07-11,2018-07-11,,1,2
53,3,2018-07-12,2018-07-12,,1,2
10,3,2018-08-23,2018-08-23,,2,7
15,3,2018-08-25,2018-08-25,,2,7
6,3,2018-09-06,2018-09-06,,2,7
3,3,2018-10-21,2018-10-21,,1,3
1,3,2018-11-18,2018-11-18,,2,6
135,3,2018-11-28,2018-11-28,,3,8
136,3,2018-12-28,2018-12-28,,3,8
