item_id,product_id,quantity,list_price,discount
2,69,2,416.99,0.05
3,15,1,529.99,0.07
4,57,2,1999.99,0.1
5,40,2,4999.99,0.05
1,49,2,3499.99,0.07
2,23,2,299.99,0.07
1,33,1,469.99,0.2
2,46,1,1409.99,0.1
3,65,1,346.99,0.07
4,5,1,1320.99,0.07
1,91,1,349.99,0.07
2,43,2,5299.99,0.1
1,104,1,481.99,0.2
2,28,2,2499.99,0.05
3,98,2,489.99,0.2
4,96,2,349.99,0.1
5,91,1,349.99,0.2
1,89,1,209.99,0.07
2,102,1,489.99,0.1
3,39,1,1499.99,0.1
4,15,1,529.99,0.05
5,66,2,250.99,0.05
1,7,2,3999.99,0.07
1,95,2,299.99,0.1
2,14,2,269.99,0.05
1,111,2,470.99,0.1
2,10,1,1549.0,0.2
3,41,1,1469.99,0.2
4,35,2,832.99,0.1
5,108,1,449.99,0.2
1,20,1,599.99,0.2
2,55,1,2699.99,0.1
3,40,1,4999.99,0.2
4,68,2,449.99,0.1
1,27,1,999.99,0.05
2,10,2,1549.0,0.1
3,72,1,619.99,0.1
1,27,2,999.99,0.2
2,108,2,449.99,0.2
1,60,2,1559.99,0.1
2,17,1,429.0,0.1
1,26,1,599.99,0.07
2,109,2,416.99,0.1
3,27,2,999.99,0.07
1,101,1,339.99,0.1
2,8,2,1799.99,0.1
3,11,2,1680.99,0.07
4,21,1,269.99,0.05
1,96,1,349.99,0.2
1,55,2,2699.99,0.1
2,76,1,299.99,0.07
3,18,2,449.0,0.05
4,65,2,346.99,0.2
5,12,1,549.99,0.2
1,74,2,439.99,0.07
2,3,1,999.99,0.07
3,65,2,346.99,0.2
4,92,1,209.99,0.07
5,84,2,109.99,0.05
1,83,1,149.99,0.05
2,9,1,2999.99,0.07
1,18,2,449.0,0.2
1,97,1,349.99,0.1
2,28,2,2499.99,0.2
3,64,1,489.99,0.07
4,27,2,999.99,0.07
5,8,2,1799.99,0.05
1,89,1,209.99,0.1
2,61,2,4999.99,0.07
3,94,2,249.99,0.1
1,23,1,299.99,0.1
1,55,2,2699.99,0.1
2,20,1,599.99,0.07
1,97,2,349.99,0.1
1,28,1,2499.99,0.05
2,104,2,481.99,0.05
1,60,1,1559.99,0.07
2,79,1,402.99,0.07
3,32,1,469.99,0.07
4,41,2,1469.99,0.1
5,17,2,429.0,0.05
1,28,2,2499.99,0.1
2,78,1,647.99,0.2
3,35,1,832.99,0.05
4,49,1,3499.99,0.05
1,3,2,999.99,0.1
2,37,1,379.99,0.1
3,94,1,249.99,0.05
1,9,1,2999.99,0.1
2,36,2,832.99,0.05
3,3,1,999.99,0.1
4,26,1,599.99,0.07
5,10,2,1549.0,0.05
1,96,2,349.99,0.07
2,99,2,299.99,0.1
3,45,2,869.99,0.2
4,14,2,269.99,0.2
1,46,1,1409.99,0.2
1,7,1,3999.99,0.05
2,103,1,551.99,0.05
3,26,2,599.99,0.07
1,49,2,3499.99,0.05
2,26,2,599.99,0.2
3,23,2,299.99,0.2
4,68,1,449.99,0.1
5,73,2,749.99,0.05
1,36,2,832.99,0.1
2,16,1,599.99,0.05
1,43,2,5299.99,0.07
2,101,2,339.99,0.2
3,12,2,549.99,0.1
4,83,2,149.99,0.1
5,60,1,1559.99,0.2
1,3,1,999.99,0.05
1,105,1,533.99,0.2
2,97,1,349.99,0.05
3,98,2,489.99,0.05
1,43,1,5299.99,0.1
2,29,2,999.99,0.05
3,103,1,551.99,0.07
1,46,2,1409.99,0.05
2,7,1,3999.99,0.1
3,13,1,269.99,0.07
1,7,1,3999.99,0.07
2,11,2,1680.99,0.07
3,61,2,4999.99,0.1
4,30,2,999.99,0.05
1,14,1,269.99,0.07
2,19,1,449.0,0.1
1,13,1,269.99,0.05
2,111,2,470.99,0.2
3,5,1,1320.99,0.05
4,12,1,549.99,0.2
1,33,2,469.99,0.1
2,100,2,489.99,0.07
3,72,2,619.99,0.2
1,18,1,449.0,0.07
2,49,1,3499.99,0.1
1,48,2,1499.99,0.07
2,103,2,551.99,0.05
3,63,1,3499.99,0.07
1,15,2,529.99,0.05
2,46,1,1409.99,0.1
3,12,1,549.99,0.1
1,74,2,439.99,0.07
2,9,2,2999.99,0.2
3,72,2,619.99,0.1
4,6,2,469.99,0.2
1,87,2,189.99,0.2
2,82,1,659.99,0.2
3,49,2,3499.99,0.2
4,45,2,869.99,0.2
1,109,1,416.99,0.07
2,93,1,209.99,0.1
1,110,1,470.99,0.2
2,18,2,449.0,0.1
3,94,1,249.99,0.05
1,25,2,499.99,0.2
1,83,1,149.99,0.2
2,89,2,209.99,0.07
3,36,2,832.99,0.07
1,81,1,1099.99,0.2
2,13,1,269.99,0.07
3,20,1,599.99,0.2
1,59,1,2599.99,0.1
2,87,1,189.99,0.07
3,89,2,209.99,0.1
1,48,2,1499.99,0.1
2,111,2,470.99,0.05
1,95,1,299.99,0.1
2,102,1,489.99,0.07
3,73,2,749.99,0.07
1,60,2,1559.99,0.05
1,76,2,299.99,0.07
2,60,2,1559.99,0.2
3,15,1,529.99,0.07
4,10,2,1549.0,0.1
5,72,2,619.99,0.2
1,70,2,659.99,0.07
1,31,1,1632.99,0.2
2,40,1,4999.99,0.1
3,50,1,5999.99,0.05
4,32,2,469.99,0.2
5,86,1,149.99,0.05
1,52,2,875.99,0.1
1,29,2,999.99,0.2
1,65,2,346.99,0.2
2,77,2,799.99,0.1
3,61,1,4999.99,0.07
4,33,1,469.99,0.2
1,30,1,999.99,0.05
2,70,1,659.99,0.05
3,98,2,489.99,0.2
4,65,2,346.99,0.07
5,60,1,1559.99,0.1
1,66,2,250.99,0.2
2,64,1,489.99,0.1
3,74,1,439.99,0.1
1,108,1,449.99,0.07
2,67,1,250.99,0.1
3,81,2,1099.99,0.05
4,10,2,1549.0,0.07
5,5,1,1320.99,0.2
1,15,1,529.99,0.07
2,102,2,489.99,0.07
3,59,2,2599.99,0.1
4,13,2,269.99,0.07
5,109,2,416.99,0.2
1,64,1,489.99,0.1
2,30,1,999.99,0.1
3,33,1,469.99,0.07
4,36,2,832.99,0.2
1,70,2,659.99,0.07
2,30,2,999.99,0.05
1,74,1,439.99,0.2
1,97,1,349.99,0.05
2,56,1,5499.99,0.1
3,19,1,449.0,0.1
1,34,1,469.99,0.05
2,30,2,999.99,0.07
3,2,2,749.99,0.1
4,18,1,449.0,0.2
1,45,2,869.99,0.07
2,17,2,429.0,0.1
3,90,2,209.99,0.1
1,71,1,416.99,0.1
2,11,1,1680.99,0.1
3,24,1,549.99,0.1
4,107,1,416.99,0.2
1,78,2,647.99,0.05
2,3,2,999.99,0.2
3,15,2,529.99,0.1
4,31,1,1632.99,0.2
5,50,2,5999.99,0.05
1,11,1,1680.99,0.1
1,99,1,299.99,0.05
2,106,2,449.99,0.07
3,98,2,489.99,0.07
4,19,1,449.0,0.2
5,35,2,832.99,0.05
1,88,1,189.99,0.1
1,64,1,489.99,0.1
2,13,2,269.99,0.05
3,46,1,1409.99,0.07
4,89,2,209.99,0.1
1,12,1,549.99,0.05
2,9,2,2999.99,0.1
1,105,1,533.99,0.07
2,51,1,6499.99,0.05
1,91,1,349.99,0.07
1,106,1,449.99,0.2
2,46,2,1409.99,0.2
1,17,1,429.0,0.1
2,70,2,659.99,0.1
3,43,1,5299.99,0.07
4,80,1,761.99,0.07
1,60,1,1559.99,0.05
2,56,2,5499.99,0.2
3,35,2,832.99,0.07
1,96,1,349.99,0.1
1,43,1,5299.99,0.2
2,41,2,1469.99,0.2
1,45,2,869.99,0.05
2,100,1,489.99,0.07
3,105,1,533.99,0.07
1,72,2,619.99,0.1
1,56,1,5499.99,0.1
1,95,1,299.99,0.05
2,66,2,250.99,0.1
3,14,1,269.99,0.2
4,24,1,549.99,0.07
1,71,2,416.99,0.05
2,42,1,2299.99,0.07
3,5,2,1320.99,0.1
4,87,2,189.99,0.07
5,9,2,2999.99,0.1
1,106,1,449.99,0.07
1,52,1,875.99,0.2
1,97,2,349.99,0.2
2,50,2,5999.99,0.07
3,91,2,349.99,0.07
4,49,2,3499.99,0.1
1,11,2,1680.99,0.07
1,37,2,379.99,0.1
2,91,1,349.99,0.2
3,51,2,6499.99,0.1
1,55,2,2699.99,0.2
2,50,1,5999.99,0.07
3,29,1,999.99,0.05
4,47,2,5299.99,0.2
1,93,2,209.99,0.1
2,55,2,2699.99,0.05
3,104,1,481.99,0.2
1,92,2,209.99,0.07
2,31,1,1632.99,0.07
3,30,2,999.99,0.05
4,93,1,209.99,0.07
5,94,1,249.99,0.2
1,11,2,1680.99,0.1
2,110,2,470.99,0.05
1,9,2,2999.99,0.07
2,53,1,749.99,0.1
3,49,2,3499.99,0.2
4,41,2,1469.99,0.05
5,72,1,619.99,0.1
1,65,2,346.99,0.07
2,61,2,4999.99,0.1
1,7,2,3999.99,0.1
2,6,1,469.99,0.1
3,109,2,416.99,0.07
4,45,2,869.99,0.05
5,2,2,749.99,0.05
1,16,2,599.99,0.05
2,21,1,269.99,0.1
3,81,2,1099.99,0.07
4,24,1,549.99,0.07
5,32,2,469.99,0.07
1,33,2,469.99,0.1
2,58,1,4999.99,0.2
3,89,2,209.99,0.05
1,23,2,299.99,0.1
2,96,2,349.99,0.07
3,37,1,379.99,0.2
1,44,1,539.99,0.05
2,10,1,1549.0,0.2
3,65,2,346.99,0.05
1,71,2,416.99,0.2
2,56,1,5499.99,0.2
3,61,2,4999.99,0.05
1,54,2,3199.99,0.2
1,60,2,1559.99,0.07
2,103,2,551.99,0.05
1,43,1,5299.99,0.05
2,10,1,1549.0,0.1
3,36,2,832.99,0.1
4,16,1,599.99,0.05
1,4,2,2899.99,0.05
2,17,1,429.0,0.07
3,90,2,209.99,0.2
4,62,1,3499.99,0.2
1,97,1,349.99,0.1
2,36,1,832.99,0.1
1,101,2,339.99,0.05
2,51,1,6499.99,0.1
1,105,1,533.99,0.1
1,28,1,2499.99,0.2
2,58,2,4999.99,0.2
3,84,2,109.99,0.2
4,69,2,416.99,0.07
1,13,2,269.99,0.05
2,105,2,533.99,0.05
3,93,1,209.99,0.1
1,106,2,449.99,0.05
2,44,2,539.99,0.1
3,69,1,416.99,0.05
4,25,2,499.99,0.1
5,7,1,3999.99,0.1
1,39,2,1499.99,0.1
2,71,2,416.99,0.07
3,38,2,549.99,0.1
4,40,2,4999.99,0.07
1,8,1,1799.99,0.1
1,20,2,599.99,0.07
2,30,1,999.99,0.1
3,109,2,416.99,0.05
4,108,2,449.99,0.2
5,100,2,489.99,0.05
1,99,1,299.99,0.2
2,48,1,1499.99,0.2
3,69,2,416.99,0.1
1,88,1,189.99,0.07
1,105,2,533.99,0.07
1,36,1,832.99,0.07
2,64,1,489.99,0.2
3,11,1,1680.99,0.2
1,82,1,659.99,0.2
2,39,2,1499.99,0.05
1,82,1,659.99,0.07
2,22,1,269.99,0.07
3,77,2,799.99,0.05
4,94,2,249.99,0.1
1,98,2,489.99,0.07
2,48,1,1499.99,0.05
3,58,1,4999.99,0.05
4,85,1,329.99,0.2
5,94,1,249.99,0.1
1,29,1,999.99,0.05
2,91,1,349.99,0.05
3,104,2,481.99,0.07
4,21,2,269.99,0.1
1,30,2,999.99,0.05
1,58,1,4999.99,0.07
2,91,2,349.99,0.2
3,24,1,549.99,0.05
1,103,1,551.99,0.1
2,6,2,469.99,0.05
1,17,1,429.0,0.2
2,60,1,1559.99,0.07
3,67,2,250.99,0.2
1,68,2,449.99,0.05
2,6,2,469.99,0.1
3,35,1,832.99,0.07
4,77,2,799.99,0.05
1,111,2,470.99,0.05
2,86,1,149.99,0.05
1,20,1,599.99,0.1
2,31,2,1632.99,0.1
3,37,2,379.99,0.2
4,41,1,1469.99,0.07
1,95,2,299.99,0.1
2,74,1,439.99,0.07
1,12,2,549.99,0.1
1,41,1,1469.99,0.1
2,9,1,2999.99,0.2
1,71,2,416.99,0.1
2,38,1,549.99,0.07
3,22,1,269.99,0.2
4,29,2,999.99,0.1
1,88,1,189.99,0.2
2,40,2,4999.99,0.2
3,86,1,149.99,0.1
4,41,1,1469.99,0.05
5,12,2,549.99,0.05
1,63,2,3499.99,0.05
2,53,2,749.99,0.1
1,8,1,1799.99,0.2
2,78,1,647.99,0.05
3,103,2,551.99,0.05
4,44,2,539.99,0.05
1,65,2,346.99,0.07
2,68,1,449.99,0.07
1,103,2,551.99,0.07
1,29,2,999.99,0.05
2,81,2,1099.99,0.1
3,68,1,449.99,0.07
1,23,2,299.99,0.1
2,82,1,659.99,0.2
3,51,1,6499.99,0.07
4,107,2,416.99,0.2
5,15,2,529.99,0.05
1,91,2,349.99,0.2
2,51,1,6499.99,0.05
3,58,2,4999.99,0.1
4,81,2,1099.99,0.2
1,15,1,529.99,0.1
2,47,2,5299.99,0.05
3,62,2,3499.99,0.1
1,94,2,249.99,0.2
2,92,2,209.99,0.07
3,10,2,1549.0,0.07
1,78,2,647.99,0.07
2,104,1,481.99,0.2
1,95,1,299.99,0.2
2,17,1,429.0,0.07
3,68,1,449.99,0.05
4,103,2,551.99,0.2
1,110,2,470.99,0.2
2,6,1,469.99,0.07
3,106,1,449.99,0.1
1,58,2,4999.99,0.07
2,65,1,346.99,0.2
3,20,1,599.99,0.05
4,3,1,999.99,0.05
5,9,1,2999.99,0.05
1,87,1,189.99,0.1
1,62,2,3499.99,0.07
2,74,1,439.99,0.1
1,46,1,1409.99,0.07
2,77,1,799.99,0.2
3,108,1,449.99,0.05
4,13,2,269.99,0.05
1,93,2,209.99,0.05
2,88,2,189.99,0.05
3,33,2,469.99,0.2
4,50,1,5999.99,0.07
1,66,2,250.99,0.07
1,98,1,489.99,0.1
1,35,1,832.99,0.1
2,49,2,3499.99,0.1
1,63,1,3499.99,0.2
2,80,2,761.99,0.2
3,6,2,469.99,0.05
1,16,2,599.99,0.05
2,71,1,416.99,0.05
1,19,2,449.0,0.07
2,21,1,269.99,0.07
3,63,2,3499.99,0.1
4,80,1,761.99,0.2
1,48,2,1499.99,0.1
2,49,1,3499.99,0.07
3,106,1,449.99,0.1
4,27,1,999.99,0.2
1,36,2,832.99,0.1
2,79,1,402.99,0.07
3,4,1,2899.99,0.1
4,53,2,749.99,0.1
1,66,2,250.99,0.1
2,91,2,349.99,0.2
3,87,2,189.99,0.1
1,55,1,2699.99,0.07
2,102,2,489.99,0.1
3,40,2,4999.99,0.1
1,71,1,416.99,0.07
1,40,2,4999.99,0.1
2,89,2,209.99,0.1
3,100,1,489.99,0.07
1,24,2,549.99,0.1
2,88,2,189.99,0.07
3,37,2,379.99,0.2
1,83,2,149.99,0.05
2,27,1,999.99,0.05
1,71,1,416.99,0.05
2,7,2,3999.99,0.07
3,105,2,533.99,0.1
4,84,1,109.99,0.05
1,52,1,875.99,0.07
1,53,1,749.99,0.07
1,13,1,269.99,0.07
2,108,2,449.99,0.05
3,9,2,2999.99,0.05
4,106,2,449.99,0.2
1,105,1,533.99,0.05
1,32,1,469.99,0.05
2,94,2,249.99,0.07
3,109,2,416.99,0.1
1,42,2,2299.99,0.2
1,95,1,299.99,0.07
2,13,1,269.99,0.05
3,26,1,599.99,0.2
4,17,2,429.0,0.05
5,19,2,449.0,0.2
1,84,2,109.99,0.05
1,6,2,469.99,0.07
2,55,1,2699.99,0.05
1,37,2,379.99,0.07
1,105,2,533.99,0.2
2,46,2,1409.99,0.2
3,71,1,416.99,0.05
4,79,2,402.99,0.07
5,92,1,209.99,0.1
1,73,1,749.99,0.07
2,29,1,999.99,0.2
1,104,1,481.99,0.05
2,103,1,551.99,0.1
3,23,1,299.99,0.07
1,12,1,549.99,0.2
2,65,2,346.99,0.07
3,86,2,149.99,0.2
4,13,2,269.99,0.1
5,87,1,189.99,0.07
1,89,1,209.99,0.07
2,97,1,349.99,0.05
1,26,1,599.99,0.1
2,6,2,469.99,0.07
3,78,2,647.99,0.05
4,84,1,109.99,0.1
5,35,2,832.99,0.05
1,15,2,529.99,0.2
2,59,1,2599.99,0.05
3,92,1,209.99,0.2
4,93,1,209.99,0.1
5,108,2,449.99,0.2
1,74,1,439.99,0.1
2,37,2,379.99,0.07
3,39,2,1499.99,0.05
4,68,2,449.99,0.07
1,64,2,489.99,0.07
2,78,1,647.99,0.07
3,102,2,489.99,0.1
4,15,1,529.99,0.05
1,9,2,2999.99,0.05
2,7,1,3999.99,0.2
3,22,1,269.99,0.05
4,77,2,799.99,0.1
5,67,2,250.99,0.2
1,73,2,749.99,0.1
2,10,2,1549.0,0.07
1,64,2,489.99,0.1
2,54,1,3199.99,0.05
3,19,1,449.0,0.2
4,110,2,470.99,0.07
5,43,1,5299.99,0.1
1,73,1,749.99,0.05
2,106,2,449.99,0.05
1,32,1,469.99,0.07
2,102,2,489.99,0.05
1,17,2,429.0,0.07
2,62,2,3499.99,0.1
3,40,2,4999.99,0.2
1,47,2,5299.99,0.1
2,49,1,3499.99,0.2
3,85,2,329.99,0.2
1,100,1,489.99,0.05
2,81,2,1099.99,0.05
3,42,2,2299.99,0.1
4,38,2,549.99,0.1
5,97,2,349.99,0.07
1,97,1,349.99,0.2
1,103,1,551.99,0.05
1,62,1,3499.99,0.07
2,51,1,6499.99,0.1
3,108,1,449.99,0.05
4,32,1,469.99,0.2
1,81,1,1099.99,0.1
2,59,2,2599.99,0.1
3,6,2,469.99,0.1
1,77,2,799.99,0.05
2,101,1,339.99,0.2
3,11,2,1680.99,0.07
4,51,1,6499.99,0.07
5,42,1,2299.99,0.1
1,90,2,209.99,0.2
2,44,1,539.99,0.07
3,26,1,599.99,0.05
4,8,1,1799.99,0.07
5,42,2,2299.99,0.2
1,92,1,209.99,0.2
2,55,2,2699.99,0.2
3,20,2,599.99,0.05
1,36,2,832.99,0.07
2,61,2,4999.99,0.1
1,32,2,469.99,0.1
2,38,2,549.99,0.07
1,75,2,599.99,0.05
2,70,1,659.99,0.07
1,4,2,2899.99,0.07
2,110,2,470.99,0.05
3,6,2,469.99,0.2
1,87,2,189.99,0.2
2,61,2,4999.99,0.1
3,55,1,2699.99,0.2
1,56,2,5499.99,0.07
2,71,2,416.99,0.07
1,7,1,3999.99,0.1
1,60,1,1559.99,0.07
2,32,2,469.99,0.05
3,91,1,349.99,0.1
1,23,1,299.99,0.1
2,87,2,189.99,0.1
3,95,2,299.99,0.2
4,55,2,2699.99,0.07
5,25,1,499.99,0.07
1,40,1,4999.99,0.1
2,14,1,269.99,0.1
3,99,2,299.99,0.2
4,101,1,339.99,0.1
1,15,2,529.99,0.2
2,91,1,349.99,0.1
3,34,2,469.99,0.1
4,36,1,832.99,0.05
1,107,2,416.99,0.1
2,23,2,299.99,0.05
3,15,2,529.99,0.2
4,77,2,799.99,0.05
5,57,1,1999.99,0.05
1,74,1,439.99,0.05
2,71,2,416.99,0.05
1,94,1,249.99,0.05
2,27,1,999.99,0.07
3,10,1,1549.0,0.07
4,70,1,659.99,0.2
1,44,1,539.99,0.07
1,45,1,869.99,0.2
2,38,2,549.99,0.07
3,33,1,469.99,0.07
4,37,2,379.99,0.1
1,13,1,269.99,0.1
1,78,2,647.99,0.2
2,46,1,1409.99,0.05
3,45,2,869.99,0.07
1,15,2,529.99,0.1
2,28,2,2499.99,0.1
3,26,1,599.99,0.05
1,94,2,249.99,0.05
2,33,2,469.99,0.1
3,92,1,209.99,0.1
4,12,1,549.99,0.05
1,62,1,3499.99,0.05
2,104,1,481.99,0.05
3,61,1,4999.99,0.2
1,78,2,647.99,0.05
2,66,2,250.99,0.1
3,20,2,599.99,0.05
4,6,2,469.99,0.1
1,40,2,4999.99,0.1
2,56,1,5499.99,0.07
3,7,1,3999.99,0.07
1,79,1,402.99,0.2
2,84,1,109.99,0.2
3,57,2,1999.99,0.05
1,25,2,499.99,0.1
2,21,1,269.99,0.07
3,88,1,189.99,0.2
1,80,1,761.99,0.2
2,91,1,349.99,0.2
1,43,2,5299.99,0.2
2,53,1,749.99,0.05
3,14,2,269.99,0.2
4,26,2,599.99,0.05
5,82,1,659.99,0.05
1,44,2,539.99,0.2
2,100,1,489.99,0.1
1,30,2,999.99,0.05
2,61,1,4999.99,0.05
3,17,2,429.0,0.1
4,41,1,1469.99,0.05
5,4,1,2899.99,0.1
1,94,2,249.99,0.1
2,99,2,299.99,0.05
1,60,1,1559.99,0.1
2,19,1,449.0,0.2
1,8,1,1799.99,0.1
2,66,1,250.99,0.1
1,73,1,749.99,0.2
2,88,2,189.99,0.2
3,100,1,489.99,0.05
4,42,1,2299.99,0.1
1,37,1,379.99,0.07
2,52,1,875.99,0.05
3,43,2,5299.99,0.07
4,77,1,799.99,0.07
1,45,1,869.99,0.2
2,62,1,3499.99,0.05
3,19,2,449.0,0.1
1,101,1,339.99,0.07
2,77,2,799.99,0.07
3,29,2,999.99,0.2
4,52,1,875.99,0.05
1,41,2,1469.99,0.1
2,72,2,619.99,0.07
1,90,1,209.99,0.2
2,48,1,1499.99,0.2
1,45,1,869.99,0.1
2,27,1,999.99,0.07
3,108,1,449.99,0.2
4,95,1,299.99,0.05
1,68,2,449.99,0.07
2,87,2,189.99,0.07
3,59,2,2599.99,0.2
4,100,1,489.99,0.07
1,4,2,2899.99,0.2
2,7,1,3999.99,0.2
3,111,1,470.99,0.1
1,54,1,3199.99,0.2
1,25,2,499.99,0.1
2,50,2,5999.99,0.07
3,87,2,189.99,0.07
4,32,2,469.99,0.07
1,16,2,599.99,0.2
2,71,2,416.99,0.1
3,86,1,149.99,0.07
1,95,2,299.99,0.07
2,20,1,599.99,0.07
3,58,1,4999.99,0.2
1,81,1,1099.99,0.1
1,58,1,4999.99,0.07
2,30,1,999.99,0.1
1,18,2,449.0,0.2
2,58,1,4999.99,0.2
3,42,1,2299.99,0.05
4,24,2,549.99,0.2
5,78,2,647.99,0.2
1,56,2,5499.99,0.2
2,93,2,209.99,0.05
3,9,2,2999.99,0.1
4,4,1,2899.99,0.1
5,11,1,1680.99,0.2
1,103,2,551.99,0.1
2,32,1,469.99,0.1
1,9,2,2999.99,0.05
1,72,2,619.99,0.07
2,74,1,439.99,0.05
3,52,1,875.99,0.07
4,63,1,3499.99,0.2
1,36,1,832.99,0.05
2,49,2,3499.99,0.05
3,75,1,599.99,0.05
1,111,1,470.99,0.05
2,50,2,5999.99,0.2
1,61,2,4999.99,0.05
2,81,1,1099.99,0.2
3,7,1,3999.99,0.1
4,32,1,469.99,0.1
5,11,1,1680.99,0.2
1,101,1,339.99,0.07
2,8,1,1799.99,0.05
3,4,2,2899.99,0.05
1,78,2,647.99,0.07
2,93,1,209.99,0.1
3,69,2,416.99,0.2
4,6,1,469.99,0.1
1,109,2,416.99,0.2
2,81,2,1099.99,0.07
3,87,1,189.99,0.07
1,27,2,999.99,0.2
2,62,2,3499.99,0.1
3,103,1,551.99,0.1
4,100,2,489.99,0.05
1,73,1,749.99,0.2
2,64,2,489.99,0.2
3,62,2,3499.99,0.1
4,17,2,429.0,0.07
1,89,1,209.99,0.05
2,3,1,999.99,0.1
1,75,2,599.99,0.05
2,36,1,832.99,0.05
3,92,2,209.99,0.1
1,57,1,1999.99,0.1
2,58,2,4999.99,0.05
1,70,1,659.99,0.07
1,88,2,189.99,0.1
2,74,2,439.99,0.05
3,38,2,549.99,0.07
1,95,2,299.99,0.05
2,44,1,539.99,0.05
1,5,2,1320.99,0.2
2,61,1,4999.99,0.2
3,52,1,875.99,0.05
1,25,2,499.99,0.05
2,90,1,209.99,0.1
3,16,1,599.99,0.05
4,2,2,749.99,0.1
1,104,2,481.99,0.07
2,43,1,5299.99,0.05
3,51,2,6499.99,0.05
1,59,1,2599.99,0.05
2,110,2,470.99,0.07
1,14,2,269.99,0.1
2,101,1,339.99,0.05
3,75,1,599.99,0.05
4,52,2,875.99,0.2
1,101,2,339.99,0.07
2,58,2,4999.99,0.05
1,45,2,869.99,0.2
2,105,2,533.99,0.1
3,8,1,1799.99,0.2
1,38,1,549.99,0.05
2,20,2,599.99,0.1
3,56,2,5499.99,0.07
1,96,1,349.99,0.1
2,63,2,3499.99,0.2
3,108,1,449.99,0.1
4,73,1,749.99,0.1
5,24,2,549.99,0.1
1,80,1,761.99,0.05
2,99,2,299.99,0.05
3,102,1,489.99,0.2
4,17,1,429.0,0.05
1,85,1,329.99,0.2
2,9,1,2999.99,0.07
3,11,1,1680.99,0.05
4,91,2,349.99,0.05
1,103,2,551.99,0.05
2,81,2,1099.99,0.07
3,45,1,869.99,0.2
4,42,1,2299.99,0.2
5,9,2,2999.99,0.07
1,96,2,349.99,0.07
2,53,2,749.99,0.2
3,69,2,416.99,0.2
1,54,1,3199.99,0.05
2,69,1,416.99,0.2
3,14,2,269.99,0.07
4,56,1,5499.99,0.2
5,32,1,469.99,0.07
1,65,1,346.99,0.05
2,87,2,189.99,0.2
1,59,1,2599.99,0.2
2,77,2,799.99,0.2
3,11,2,1680.99,0.1
4,54,1,3199.99,0.2
1,69,1,416.99,0.1
2,45,2,869.99,0.07
3,27,2,999.99,0.1
4,42,1,2299.99,0.1
1,67,2,250.99,0.05
2,14,1,269.99,0.2
3,20,1,599.99,0.07
1,75,1,599.99,0.2
2,33,1,469.99,0.2
3,69,1,416.99,0.07
1,52,1,875.99,0.07
2,72,2,619.99,0.05
3,94,1,249.99,0.1
1,104,2,481.99,0.07
2,41,1,1469.99,0.05
3,24,1,549.99,0.1
4,26,1,599.99,0.07
5,16,2,599.99,0.2
1,76,2,299.99,0.1
2,90,1,209.99,0.1
1,82,1,659.99,0.1
1,82,2,659.99,0.2
2,62,2,3499.99,0.2
3,111,1,470.99,0.2
4,92,1,209.99,0.07
1,75,1,599.99,0.07
2,91,1,349.99,0.2
1,104,1,481.99,0.1
2,93,1,209.99,0.05
3,99,2,299.99,0.2
1,34,1,469.99,0.1
2,107,1,416.99,0.1
3,11,2,1680.99,0.1
1,28,2,2499.99,0.05
2,104,2,481.99,0.05
1,27,2,999.99,0.07
2,20,1,599.99,0.05
3,70,1,659.99,0.05
1,66,1,250.99,0.1
2,120,2,2499.99,0.2
3,235,1,899.99,0.1
4,3,1,999.99,0.2
1,139,1,2999.99,0.05
2,257,1,899.99,0.05
3,209,1,2999.99,0.1
4,28,1,2499.99,0.07
1,190,2,2799.99,0.07
2,269,2,199.99,0.07
1,151,2,1549.99,0.07
2,235,2,899.99,0.1
3,48,2,1499.99,0.1
4,180,1,919.99,0.2
1,241,1,749.99,0.07
2,129,2,919.99,0.1
3,228,1,319.99,0.07
4,311,1,749.99,0.1
5,247,1,599.99,0.1
1,143,1,1099.99,0.07
2,107,1,416.99,0.05
3,55,1,2699.99,0.07
4,283,2,319.99,0.2
5,13,1,269.99,0.1
1,232,1,479.99,0.2
2,243,2,679.99,0.05
3,230,2,429.99,0.2
4,102,2,489.99,0.05
5,282,1,279.99,0.1
1,253,1,2599.99,0.05
2,290,1,369.99,0.05
3,145,2,1799.99,0.1
4,300,1,799.99,0.2
1,296,1,369.99,0.2
2,93,2,209.99,0.05
3,179,2,919.99,0.07
4,298,1,279.99,0.1
1,205,2,4999.99,0.05
2,304,2,679.99,0.1
3,99,2,299.99,0.1
4,12,1,549.99,0.05
5,78,1,647.99,0.1
1,203,2,4999.99,0.05
2,160,2,4499.99,0.07
3,84,2,109.99,0.1
4,13,1,269.99,0.05
5,42,1,2299.99,0.05
1,138,2,2249.99,0.05
1,29,2,999.99,0.2
2,157,1,6499.99,0.05
3,21,2,269.99,0.07
4,207,1,3999.99,0.1
5,185,1,2799.99,0.1
1,153,1,4999.99,0.1
1,169,2,6499.99,0.07
1,175,1,3199.99,0.07
1,253,1,2599.99,0.2
2,92,2,209.99,0.2
3,237,2,849.99,0.05
1,215,2,749.99,0.07
2,56,2,5499.99,0.2
3,234,2,899.99,0.05
4,66,2,250.99,0.05
1,60,1,1559.99,0.05
2,270,1,209.99,0.05
1,244,1,559.99,0.05
2,99,1,299.99,0.05
3,184,2,3499.99,0.2
4,65,2,346.99,0.2
